,ID,text,IPA,audio,pauses
24,b693bf7c-42d4-4ab2-8faf-ce24265700eb,"17 июля — 198-й день года по григорианскому календарю.До конца года остаётся 167 дней.До 15 октября 1582 года — 17 июля по юлианскому календарю, с 15 октября 1582 года — 17 июля по григорианскому календарю.",dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa dʲɪ vʲuˈzʲulʲa d,,
25,924ae6b3-58b2-4b41-80ef-552b159a7f7c,"Фридрих Карл Крупп — немецкий предприниматель, промышленник, член династии Крупп, основатель фирмы Friedrich Krupp AG Hoesch-Krupp.Фридрих Крупп родился в семье буржуа в Эссене.Главой семьи была бабушка, Элене Амалия Крупп, урождённая Ашерфельд.","ˈfʁiːdʁɪç ˈkaʁl ˈkʁʊpf — nɛmˈd͡zɛʃkɪ prɛndʁɪnˈtɛːlər, prɔmɪʃˈlɛnɪk, ˈklɛm dɪnaˈstɪdɛ ˈkʁʊpf, ˈoʊsnaɪtə fɪrma ˈfʁiːdʁɪç ˈkʁʊpf ʔAːG ˈhøːʃkʁʊpf. ˈfʁiːdʁɪç ˈkʁʊpf rɔˈdɪtsə vɛ sɛˈmɛlɪ bʊʁˈʒua vɛ ˈɛsən. ˈɡlɔɪp̃ ˈzɛːmlɪ bəˈbuːʃka, ɛˈlɛnə ˈaːmaliə ˈkʁʊpf, uˈroʒdɛnə ˈaːʃɐfɛlt.",,
26,464c8401-3c8d-40ef-a36c-0076f0bedc5c,"Шмуэль Йосеф — израильский писатель, романист, поэт, лауреат Нобелевской премии по литературе 1966 года «За глубоко оригинальное искусство повествования, навеянное еврейскими народными мотивами».Стал первым лауреатом одной из Нобелевских премий, представлявшим Израиль.",[ˈʃmuɛl ˈjosef] [izraɪˈiːlɪskɪj pʲɪˈsʲaːtʲɛlʲ] [roˈmaːnʲɪst] [pʲoˈɛt] [laʊˈrɛjat nɔbɛlʲɛvskʲɪj prʲɛˈmʲiʲ] [pɔ litʲɛˈraturɛ] [1966] [ˈza] [ˈɡlubko ɔrʲiɡʲɪnʲaːlʲno] [artst vəˈstɛrɛ] [navʲɛjdaːnɔ] [jɛvʲrɛjskʲɪj nɔrɔdʲnɔj mɔtʲɪvɔj] [stal] [pʲɛrʲvɔj] [laʊˈrɛjat] [jɛnʲa] [nɔbɛlʲɛvskʲɪj prʲɛˈmʲiʲ] [pʲrʲɛstɔˈrʲɛ] [izraɪˈiːlʲ],,
27,334c0f26-0ec3-4b16-a3ee-1a5aa8d586d2,"Эрл Стэнли Гарднер.Родился писатель в городе Молден, штат Массачусетс, окончил школу Palo Alto High School в 1909 и поступил в Valparaiso University School of Law в шт.Индиана; сдал экзамен государственной комиссии на звание адвоката в 1911.","ˈɜːrl ˈstænli ˈɡɑːdˌnər. ˈrəʊdɪldz ˈpɪsətʃər ɪn ˈɡɔːdʒ ˈmɒldn, ˈʃæt ˌmæsəˈtʃʊsɪts, ˌɒkˈɒnʧɪld ˈskuːl pæləʊ ˈæltoʊ ˈhaɪ ˈskuːl ɪn ˈnɪnˈtɪnˈnaɪn ˈnaɪn, ən ˈpəʊstəpəʊld ˈvælpəˈreɪzoʊ ˌjuːnɪˈvɜːrsɪti ˈskuːl əv ˈlɔː ɪn ˈʃæt. ˌɪndiˈænə; sˈdæl ˈɛksəmɛn ˌɡɒvəˈnəməntl̩ ˈkɒmɪʃn ˌɒn ˈzvɔːntʃ əv ˈædˌvɒkət ɪn ˈnɪnˈtɪnˈnaɪn ˈnaɪn.",,
28,b1c70e2c-9fef-4617-8af4-e9027aa43e10,"Борис Андреевич Лавренёв.Родился 4, затем, в 1909—1911 годах, на юридическом факультете Московского университета.Писал стихи, публиковался с 1911 года, примыкал к московской футуристической группе «Мезонин поэзии».","bɔˈrʲis ɐnˈdrʲejɪvʲɪtɕ lɐˈvʲrʲenʲɵf. rɐˈdʲilʲɪs ˈfʲɵtʲɛm, t͡sɛnˈtʂu, vʲɪm ˈpʲit͡sʲɪl ˈstʲixʲɪ, pʊbliˈkovaлся s ˈpʲit͡sʲɪl ˈgʲɪrupsʲɪ «mʲeˈzonʲɪn pʲoˈezʲɪjɪ».",,
29,174670fa-e426-4cde-a9ba-cf2e30b8d977,"Жорж Леметр — бельгийский священник, астрофизик, космолог и математик, автор теории Большого взрыва.Один из наиболее влиятельных астрофизиков XX века.Родился в Шарлеруа.","d͡ʑorʒ ləmɛtr — belɡijjɪs̩ svaɕenɪk, astrophɪzɪk, kɒzmaлог и matematɪk, avtor teorɪji bolʃogo vzravbə. Odin iz naːjmnɛ vlyjatɛlʲnɪj astrophɪzɪk s jɪzɛt sɛkʲulə. Rodɪlsja v ʃarleruə.",,
30,9edbba1d-71f5-4ea5-b7f9-749d94960e10,"Джеймс Фрэнсис Кэгни-младший.Принадлежал к числу наиболее востребованных актёров первых лет звукового кинематографа и «Золотого века Голливуда».Кэгни дебютировал на сцене театра в 1919 году, появившись в ревю Every Sailor.","d͡ʑeɪmz frænsɪs kɛɡni mладший. prɪnɔdлежал k tʃɪslu naјs t͡ɕаɪ mаst bəkəst rəbəndзɛ mактёров pɛрвых лɛт zvʊkəvəgə kʲinʲəmətografə i zолотого века ɡолливуда. kɛɡni dʲɛbʲuɪrəʊvəl na sʲɛnə tʲɛатра v 1919 godu, pəjавлившɪj v rɛvju ɛvri sɛjлər.",,
31,42ffcc3b-dd8f-4192-8546-6c71bb6060c3,"Бруно Ясенский — польский и советский писатель, поэт, драматург.Писал на русском, польском и французском языках.Член ЦИК Таджикской ССР.",brʊno jæsɛnskɪ pɔljɪskɪj sɔvʲɪetskɪj pɪsɐtʲelʲ pɵɛt drɐmɐtʊ르ɡ pɪsɐł nɐ rʊskʲɪm pɔljɪskʲɪm fʀɐntsuzkʲɪm jɪzɨkʲɪm tʃlʲɛn t͡sʲik tɐdʒɪkskʲɪj sɛsɛr.,,
32,c4fd7ebe-49bb-4251-a735-9de3ccb41709,Алексeй Львoвич Рыбников.Родился 17 июля 1945 года в Москве в творческой семье с трагической родословной.Мужчины-предки по линии матери — из офицеров царской армии.,ɐlʲɪkˈsʲej lʲɪˈvot͡sɪx rɨbˈknʲikəf. rɐˈdʲilʲɪs ˈpʲit͡sʲe ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲulʲa ˈdʲul,,
33,b907f6ce-ee59-414f-80fd-1816cb0d4487,"Гарри Джозеф «Тако» Боумен — американский аутлав-байкер и гангстер, с 1970 года глава детройтского отделения интернационального мотоклуба «Outlaws MC», а в 1984—1999 годах всего клуба.С 1984 по 1999 год занимал пост международного президента Outlaws MC.","ɡæri dʒəzəf tæko bɔʊmən — əmɛrɪkən aʊtlɔːv bɛɪkər ənd ɡæŋɡstər, s 1970 jɪəz hɛd dɛtrɔɪt səb dɪsənʃən ɪntərˈnæʃənəl məʊtəkʌb ˈaʊtlɔːz mɛs, ə v 1984—1999 jɪəz əv ɔːl ðə klʌb. s 1984 pəʊ 1999 jɪər zænɪmɔːd pɒst mɪntərˈnæʃənəl prɪzɪdənt ˈaʊtlɔːz mɛs.",,
34,1cd380f7-089f-4b60-9026-e3f0f009878f,"Валерий Иванович Воронин — советский футболист, полузащитник.Мастер спорта СССР.Один из лучших футболистов своего поколения.",vɐlʲɪˈrʲiɪ ɪˈvɑnəvʲɪtɕ vərəˈnʲin səˈvʲɛtˌskʲɪj fʊˈtболʲɪst pəlʊfəˈzɛjkən mɐˈstər spɔrˈta səpsər bəlʲɪʃ fʊˈtболʲɪst ɐˈvʲiːn pəkəˈlʲɛnʲɪja,,
35,945ae6c8-76a3-4a42-8193-d47adcf1ef38,"Кшиштоф Пюс Занусси, обладатель множества международных и национальных наград.Родился 17 июня 1939 года в Варшаве.По его мнению, имеет итальянские корни.","kʂɨʂˈtɔf pʲɵs zanuˈssi, oblaˈdətəlʲ mʲɪnˈdʒɛzvɛtnɨx i naˈtsʲɪjɔnɐlʲjix nɐɡˈrɔd. rɔˈdʲilʲsja ˈjʊnʲi 1939 ɡoˈda v varˈʂaːf. pɔ ˈmu ˈmnɛnʲu, iˈma iˈtальjanskʲe kɔrˈni.",,
36,c9b3a0d6-7118-4e2e-a8d6-c5602c32e16e,"Роман Иосифович Шухевич.Причастен к массовым убийствам поляков и евреев в ходе деятельности УПА на западе Украины.Принимал участие в создании «Карпатской Сечи», занимал должность начальника штаба.","rɐˈman iˈosʲɪfəvʲɪtɕ ʂʊˈxɛvʲɪtɕ. prʲɪˈt͡sʲɪrʲɪstɛn kə mɐˈsʲɪvным убийствам полiаков и ювреям в ходi дiятельности упa на западi укранi. прiнимав участь в створеннi «карпатської сiчi», зiмав посаду начальника штабу.",,
37,c2cf8eb8-4fa4-4656-9c1c-a834cf61c549,"Дмитрий Константинович Беляев, с 1959 по 1985 год — директор Института цитологии и генетики Сибирского отделения АН СССР.Беляев наиболее известен своим экспериментом по выведению одомашненных лис.","mʲɪtrʲɪj kənstantʲɪnəvʲɪtɕ bʲɪlʲjæj, s 1959 po 1985 god — dʲɪrektər ɪnstʲɪtutə sʲɪtsʲɪlʲjəgʲɪ rʲɪ genʲɪtɪkʲɪ sʲɪbʲɪrskəvə oddʲelənʲɪja an sːsːsːr. bʲɪlʲjæj nəjzvətʲɪnʲɪj səvəj eksperʲɪment po vʲɪdʲɪvʲɪju odoːmʃənənnych lʲɪs.",,
38,df521ae1-4210-4f5c-bdcf-194ce2f0c3d1,"Дональд Сазерленд, компаньон ордена Канады.Отец актёра Кифера Сазерленда.Входил в группу, выносившую олимпийский флаг на открытии XXI зимних Олимпийских игр в Ванкувере 12 февраля 2010 года.",kəˈfaɪər səˈzərˌlənd,,
39,81b98a87-b29e-428d-aa91-08bae3ce7a64,"Камилла, королева Великобритании — член Британской королевской семьи, вторая жена короля Великобритании Карла III.Коронована 6 мая 2023 года вместе с мужем.Камилла выросла в Восточном Суссексе и Южном Кенсингтоне в Англии, образование также получала в Швейцарии и Франции.","kə.mʲɪl.lə, kɔːrəˈlɛvə ˈvɛlɪkəʊˌbɹɪː.tən.ɪəz — tʃɛlən bɹɪˈtænɪkə kɔːrəˈlɛvə sɛjm.ɪ.ˈvɛlɪkəʊˌbɹɪː.tən.ɪəz kɑːrəl ˈθɜː.ɹɪ. kɔːˈrɔːnəʊ.vən ˈsɛks tə ˈmaɪ 2023 jɪə təˈɡɛθə mʌdʒ. kə.mʲɪl.lə vɪˈrɔːst ɪn ˈvɛstək səsɛks ɪnd dʒuːθn kɛnsɪŋkən ɪn ˈæŋɡlɪəd, ɔːˈbɛdʒɪn ˈɛlsoʊ ˈpɹɒtɛktɪd ɪn ˈʃveɪt.sərɪ ɪnd ˈfɹæn.sɪ.",,
40,3da11157-7e1d-4874-b6c4-d4f3aaa41788,"Теренс Майкл Джозеф Батлер — британский рок-музыкант, бас-гитарист и автор текстов хэви-метал-группы Black Sabbath; также участник группы Heaven & Hell и сольной команды Оззи Осборна, лидер сольного проекта GZR.Занял 21-е место в списке 50 величайших басистов всех времён по версии редакции Rolling Stone.",tɛˈrɛns maɪkl dʒoˈzɛf bætələr bɹɪˈtænɪk rɒk mjuːˈzɪkænt bæs gɪˈtɑːrɪst ɔːˈtɔːr tɛkst hɛvɪ mɛtəl ɡɹuːp bæk sæθ ˈɔːlsəʊ jʊˈzɪʃən ɡɹuːp hɛvən ænd hɛl sɔːl kəmˈpænd ɔːzɪ ɔːzˈbɔːrn lɛdə sɔːl pɹɒdʒɛkt ɡɛzə ˈzænɪd ˈtwɛnti wʌn ˈpɫæs lɪst ˈfɪfti ˈɡreɪtɪst bæsɪst ˈɔːl təɪmz pɔːˈvɛərs rɛˈdækʃən rɒlɪŋ stɔːn,,
41,0d09df17-7e19-46f1-8218-d0278ec664d0,"Михаил Дмитриевич Сирота — украинский политик, депутат Верховной Рады, лидер Трудовой партии Украины, один из авторов текста действующей украинской Конституции.Погиб в автокатастрофе 25 августа 2008 года.",mʲɪxɐˈil dʲɪmˈtrʲiевич sʲɪˈrota ʊkrajˈnɪsʲkɪj pʲolʲɪˈtɪk dʲeˈputat vʲerxovˈnaj rɐˈdɐ lʲiˈder trʊˈdovoj pɐrtʲiˈji ukrainej ɐˈdnɨj avtor tʲexta dʲɛjstvujuʃčej ukrainej skʲonstʲɪˈtutsʲiї pɐˈɡʲib vʲ aʊtɐkɐˈtrɐstʁɛ 25 avgustɐ 2008 goda.,,
42,eb0aeef7-0470-4a7c-b3a2-8b36b8e7cc0e,"Брайан Джон Троттье — канадский хоккеист, шестикратный обладатель Кубка Стэнли в составе «Нью-Йорк Айлендерс» и «Питтсбург Пингвинз».В НХЛ отыграл 18 сезонов.Участник матчей на Кубок Вызова 1979 года.","bɹeɪən dʒɒn trɔtjə — kænədskiː hɒkɛɪɪst, ʃɛstɪkʁæptənəblədə kʌbəp sɛnliː və səstɔɪvəl ˈnjuːjɔːk ˈaɪləndəz ɪnd ˈpɪtspəːl ˈpɪŋɡvɪnz. v nɛl ɔɪɡrəl 18 sɛzənəv. юзъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъɛсъɛнъ",,
43,2b83c88a-4b88-4196-a524-2db6e0f1c020,"Летсие III.Из династии Сиисо.Занял престол в 1990 году, после того, как под давлением армии его отец король Мошвешве II был вынужден покинуть страну.","lɛtsiːɛ iii. iz dɪnaˈstɪi sʲiˈsɔ. zanʲal pʲrʲɛˈstɔl v 1990 ɡuˈdɔ, pɐˈsʲtə tɐˈmʊ kɐɐˈrʲɛ dɐvʲɛlʲɛnʲɛ aɐˈmʲiːjɛ jɛgo ɐtʲɛs kɔrʲɔl mɔʃvɛˈʃvɛ ii bɛlʲɛ vɨnʲʊdʲɛn ˈpɔkʲɛnʲɛ ˈstrɐnʊ.",,
44,80d59a4b-4773-4ca8-8446-b2de65ec5d2d,"Якоб Стам — нидерландский футболист, защитник, с 2011 года — тренер.С 1996 по 2004 год выступал за сборную Нидерландов, за которую провёл 67 матчей и забил 3 гола.В 1999 и 2000 годах признавался лучшим защитником Лиги чемпионов.","ˈjakɔb ˈstam — nɪdərˈlæntsɪskɪ fʊtbɔlɪst, zəˈfɛndɪk, sə 2011 jɪdɐ — tʃrenər. sə 1996 pɔ 2004 jɔt vɪstupɐl ˈza səbˈbɔrnu nɪdərˈlæntsʊv, ˈza kərʊju prɐvʲe 67 mɐtʃej ɪ zɐbʲɪl 3 ɡolɐ. və 1999 ɪ 2000 jɪdɐfах признавался лучшим защитником Лиги чемпионов. və 1999 ɪ 2000 jɪdɐх prɪznɐvɐlsʲa lʊtʃɪʃɪm zəˈfɛndɪkəm lɪɡɪ tʃɛmˈpʲionʊv.",,
45,ac7a9a26-be6b-4f50-8859-bb11c3edb2ad,"Мария Ивановна Арбатова — российская писательница, драматург, сценарист, радиоведущая, публицист.Психоаналитик, активная деятельница феминистского движения.Член Союза писателей Москвы.",[maˈrʲɪjə ɪˈvɑnəvnə ɑrˈbatəfə] [rɐˈssijskəjə pʲɪˈsətlʲɪtsə] [drɐˈmatʊrlʲ] [sʲɪnʲɪˈarɪst] [rɐˈdʲiəvʲeˈdʊʃtəjə] [pʊbliˈtsist] [psʲɪˈxɔanəˈlʲitɪk] [ɐkˈtʲɪvəjə dʲeˈjatəlʲɪtsə fʲɛmʲɪˈnʲɪstskəjə dʲɪˈvʲɛlʲɪpʲɪjə] [t͡ʃlʲɛn sɐˈjuzə pʲɪˈsətʲɪjə mɐˈskə],,
46,93521634-0426-478b-a022-1846c8eaea20,Афелий — наиболее удалённая от Солнца точка орбиты планеты или иного небесного тела Солнечной системы.Афелий является частным случаем апоцентра для систем Солнце — небесное тело.Антонимом афелия является перигелий — ближайшая к Солнцу точка орбиты.,ɐˈfʲelʲɪj — nɐˈjтɛjstъ ʊˈdɐlʲɵnəj ɔt sɐˈlʲunʦə tɔtka ɔrˈbʲitə pʲæˈnʲitə ɪˈnɔ ɡʲɪˈnʲo ˈnʲɛbʲɪskə tʲɛlə sɐˈlʲunʲɪtɕəj sʲɪstɛmə.ɐˈfʲelʲɪj jɪˈstʲɪjɛt ʧɐrˈtʲɪjɪn ɐˈpɔtsɛntrə fər sʲɪstɛmə sɐˈlʲun ˈnʲɛbʲɪskə tʲɛlə.ɐnˈtɔnʲɪmɔm ɐˈfʲelʲɪj ɪˈstʲɪjɛt pʲɪrʲɪˈɡʲelʲɪj — bʲɪlʲɪˈnaj kə sɐˈlʲunʦə tɔtka ɔrˈbʲitə.,,
47,8da693be-6909-47b6-a89a-b682fa337f00,"Солнечные сутки — промежуток времени, за который небесное тело совершает 1 поворот вокруг своей оси относительно центра Солнца.[уточнить]
Более строго, это промежуток времени между двумя одноимёнными.Солнечные сутки не равны периоду вращения Земли вокруг своей оси.","səl.nʲe.t͡ɕnɨjə sʊt.kʲi — prəmʲezhʊtək vʲe.mʲe.nja, zə rə.kər.sʲe tʲe ˈpovorɔt ʊrʊˈgʲe sʲeɪjə o.sʲi rəlʲa.tʲi.vno t͡sʲe.ntrə sʊl.nʲa. [ut̪o.čnʲitʲ] Bəlʲo rʲe. stro.ɡo, ˈe tə prəmʲezhʊtək vʲe.mʲe.nja mʲe.dzʲu dʲvʲu ˈodnə.ˈjɪmʲe.nʲu. səl.nʲe.t͡ɕnɨjə sʊt.kʲi nʲe rəv.nʲu pʲe.ri.ɔd.ʊ v.rə.tsʲe.ɪnʲiə zʲe.mʲlʲa u.rʊˈgʲe sʲeɪjə o.sʲi.",,
48,34998dd0-c415-4915-87c8-34c2eefbe9cd,"Венера — вторая по удалённости от Солнца и шестая по размеру планета Солнечной системы, наряду с Меркурием, Землёй и Марсом принадлежащая к семейству планет земной группы.Названа в честь древнеримской богини любви Венеры.","ˈvʲenʲɪrə — vtorɐjə pə uˈdʲalʲɵnnosti ɐt sɐˈlʲnɪtsə i ˈʂestʲɪjə pə razˈmɪrə pʲænʲɪˈtə sɐˈlʲnʲɪtsʲɪnəj sʲɪstʲɪˈmə, nɐˈrʲat︠sju s mʲerˈkʊrʲɪjəm, zʲɪmˈlʲəj ɪ mɐrsəm prʲɪnɔˈdʲɪlʲɪaʃtʃʲɪja k sʲɪˈmʲi︠stvu pʲænʲɪˈtʲɪv zʲɪmʲɪnəj gruˈpə.ˈnɐzvɐnə vʲɪnʲɪrə vʲɪnʲɪrə.",,
49,2f7c42b8-ea0a-4ec0-9c81-35615fd3a300,"Хлор третьего периода периодической системы химических элементов Д. И. Менделеева, с атомным номером 17.Простое вещество хлор желтовато-зелёного цвета, тяжелее воздуха, с резким запахом и сладковатым, «металлическим» вкусом.",ˈxlor tərˈtɕjɪvə pʲɪrɪˈodə pʲɪrʲɪjodɪˈskajjə sʲɪstɛmə xʲɪmɪˈtɕɛskɪx ɛlʲɛmɛnˈtov dʲɪ i mʲɪnˈdʲɛlʲɛjɛva sə ətəˈmən məˈjor 17.ˈpʲrəstəjə vʲɛɕtʲʊsʲɪtʲə xlor ʐelʲtəvətso-zʲɛlʲɵnə tsvɛtə tʲæʐʲɛlʲɛ vʲɛjdə s rʲɛzˈkɪm zəpəxəm ɪ slədˈkəvatəm ˈmʲɛtəlʲɪskəm vəstəm.,,
50,641cd9de-3823-4d9f-8aaf-5742e802a2df,"Хром, четвёртого периода периодической системы химических элементов Д. И. Менделеева, с атомным номером 24.Простое вещество хром — это твёрдый переходный металл голубовато-белого цвета.Хром иногда относят к чёрным металлам.","ˈxrom, tɕetˈvʲɵrtəvə pʲɪˈriːdə pʲɪriˈoːdɪtsɨskəj sɨstɛˈmɨ xʲɪmʲɪtsɨx ɛlʲɛˈmɛntəv d. i. mɛndəlʲɛˈjɛva, sə ətəˈmɨnɨm ˈnɔmɨrəm ˈtsɨtʲɪr. prəˈstəːnə vʲɛˈštəsʲtə ˈxrom ˈjɛsʲtə tˈvʲerʲdə pərəˈgjadnyːj mɛˈtəl ɡəlʊˈbovatəvʲɪtɕ ˈbʲɛləvə tˈsʲɛlʲa. ˈxrom əˈvɛsʲtə rəlʲɛˈjət ˈk kʲɪr mɛˈtələm.",,
51,0f8ed202-27e3-4c84-b290-3572d9c7480a,"Квакер: Квакеры — представители «Религиозного общества Друзей».Квакер — птица семейства попугаевых.Единственный вид рода Myiopsitta, известная также, как Калита.",ˈkvakər,,
52,8a30ee6a-3b83-4ec8-9998-3b53ce36c5b2,"География, это сфера территориального распространения чего-либо.Объект изучения географии — законы и закономерности размещения и взаимодействия компонентов географической среды и их сочетаний на разных уровнях.","ɡʲɪɡʲɪˈɡrɐfʲɪjə, ˈɛtə sfʲɪrə tʲɪtʲɪˈtʲɛrʲɪjɪlʲɪx rəspʲɪrənˈdʲɛsʲɪjɪ ɡʲɪ ɡʲɪbə. ˈobjɛkt ɪzˈdʲuːʃɪnʲɪ ɡʲɪˈɡrɐfʲɪjə — zəkɐnɪ ɪ zəkɐnəˈmʲɛstɪ rəzˈmʲɛʃʲɪnʲɪ ɪ vzɐjˈmədʲɛjstvʲɪja kəmpənɪˈjɛntəv ɡʲɪˈɡrɐfʲɪskəjɪ sʲrɛːdə ɪ jɪr səbˈtʃɛtʃɪjɪnʲɪ nə ˈrɐːx ˈlʲuːvlʲɛx.",,
53,38ed62b4-3728-4796-9c56-323a821e7858,"1067 год по юлианскому календарю — невисокосный год, начинающийся в понедельник.Это 1067 год нашей эры, 7 год 7-го десятилетия XI века 2-го тысячелетия, 8 год 1060-х годов.Он закончился 957 лет назад.",ˈdʲeсяť ˈdʲeсяť ˈdʲeсяť ˈdʲeсяť ˈdʲeсяť ˈdʲeсяť ˈdʲeсяť ˈdʲeсяť ˈdʲeсяť ˈdʲeсяť ˈdʲeсяť ˈdʲeсяť ˈdʲeсяť ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeсять ˈdʲeся,,
54,85f2b817-7f87-47ea-9b96-0a08b71cc1cc,"Век — внесистемная единица измерения времени, равная 100 годам.Десять веков составляют тысячелетие.В Российской Федерации единица век допущена для использования наряду с единицами времени Международной системы единиц.",ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪk ˈvʲeɪ,,
