ID,text,IPA,audio,pauses
78c009f6-c2b0-46c7-9717-d5b6485d29a3,Нашатырныи спирт бесцветная прозрачная жидкость с резким запахом. Применяется как лекарственное средство и для бытовых нужд. Формула О. Физиологическое деиствие аммиака обусловлено его местнораздражающим деиствием он возбуждает чувствительные окончания нервов верхних дыхательных путеи что стимулирует дыхательныи и сосудодвигательныи центры мозга и вызывает учащение дыхания и повышение артериального давления. В больших концентрациях может вызывать рефлекторную остановку дыхания.,nɐʂɐˈtɨrnɨj spʲɪrt bʲɪst͡sˈvʲɛtnəjə prɐzrɐˈt͡ɕnəjə ˈʐɨtkəsʲtʲ s ˈrʲɛzkʲɪm zɐˈpaxəm | prʲɪmʲɪˈnʲæɪt͡sʲə kak lʲɪˈkarstvʲɪnːəjə ˈsrʲɛdstvo i dlʲɪ bɨˈtovɨx nut͡st | ˈformʊlə ɐ | fʲɪzʲɪɐˈɫoɡʲɪt͡ɕɪskəjɪ dʲɪjstvʲɪjɪ ɐmʲɪˈakə ɐbʊsˈɫovlʲɪnə jɪˈvɐ ˈmʲɛsnɐrɐzdrɐˈʐajʉɕːɪm dʲɪjstvʲɪjɪm ɐn vɐzbuʐˈdaɪt t͡ɕʊstvʲɪˈtʲɪlʲnɨjɪ ɐkɐnˈt͡ɕanʲɪjɪ ˈnʲɛrvəf ˈvʲɛrxʲnʲɪx dɨˈxatʲɪlʲnɨx ˈputʲɪj ʂtə stʲɪmʊˈlʲirʊjɪt dɨˈxatʲɪlʲnɨj i sɐsʊdɐdvʲɪˈɡatʲɪlʲnɨj ˈt͡sɛntrɨ mɐzˈɡa i vɨzɨˈvaɪt ʊt͡ɕɪˈrʲɛnʲɪjɪ dɨˈxanʲɪjə i pɐˈvɨʂɛnʲɪjɪ ɐrtʲɪrʲɪˈalʲnəvə dɐˈvlʲɛnʲɪjə | v bɐlʲˈʂɨx kənt͡sɨntrɐˈt͡sɨjəx mɐˈʐɛt vɨzɨˈvatʲ rʲɪflʲɪkˈtornʊjʊ ɐstɐˈnəfkʊ dɨˈxanʲɪjə,,
0c68ae75-33c9-4c91-aa3c-5adeee51b5d5,Гидрат аммиака. Зарегистрирован как пищевая добавка . Реакция образования гидроксида аммония обратима поэтому в водных растворах гидроксид аммония находится в равновесии с аммиаком обусловливающим резкии запах таких растворов. Подобно щелочам изменяет окраску индикаторов. Водные растворы аммиака в которых он существует преимущественно в форме гидроксида аммония носят название аммиачная вода раствор нашатырныи спирт.,ɡʲɪˈdrat ɐmʲɪˈakə | zɐrʲɪˈɡʲistrɐvən kak pʲɪˈɕːɛvəjə dɐˈbafkə | rʲɪˈakt͡sɨjə ɐbrɐzɐˈvanʲɪjə ɡʲɪdrɐˈksʲidə ɐmˈmonʲɪjə ɐbrɐˈtʲimə pɐˈɛtəmʊ v ˈvodnɨx rɐstˈvorəx ɡʲɪdrɐˈksʲid ɐmˈmonʲɪjə nɐxɐˈdʲɪt͡sʲə v rɐvˈnovʲɪsʲɪɪ s ɐmʲɪˈakəm ɐbʊsˈɫovlʲɪvajʉɕːɪm ˈrʲɛskʲɪj zɐˈpax ˈtakʲɪx rɐstˈvorəf | pɐˈdobnə ˈɕːɛɫət͡ɕɪm ɪzmʲɪˈnʲæɪt ɐˈkraskʊ ɪnˈdʲikɐtɐrəf | ˈvodnɨjɪ rɐstˈvorɨ ɐmʲɪˈakə v kɐˈtorɨx ɐn sʊɕːɪstˈvuɪt prʲɪɪˈmuɕːɪstvʲɪnːə v ˈformʲɪ ɡʲɪdrɐˈksʲidə ɐmˈmonʲɪjə ˈnosʲɪt nɐzˈvanʲɪjɪ ɐmʲɪˈat͡ɕnəjə vɐˈda rɐstˈvor nɐʂɐˈtɨrnɨj spʲɪrt,,
9321abfe-e370-44bd-badf-0fd83d041a78,Хлорид дихлоротетраамминкобальта неорганическое соединение комплексныи аммин соли металла кобальта и солянои кислоты с формулои растворяется в воде образует кристаллогидраты фиолетовые или зеленые кристаллы. Образует два изомера хлорид дихлоротетраамминкобальта.,xlɐˈrʲid dʲɪxlɐrɐtʲɪtrɐɐˈmʲinkɐˈbalʲtə nʲɪɐrɡɐˈnʲit͡ɕɪskəjɪ sɐɪˈdʲɪnʲɪnʲɪjɪ kɐmˈplʲɛksnɨj ɐˈmʲin ˈsolʲɪ mʲɪˈtaɫə kɐˈbalʲtə i sɐˈlʲænəjɪ kʲɪsɫɐˈtɨ s ˈformʊɫəj rɐstvɐˈrʲæɪt͡sʲə v vɐˈdʲɪ ɐbrɐˈzuɪt krʲɪstɐɫɐɡʲɪˈdratɨ fʲɪɐˈɫʲɛtɨvɨjɪ ɪlʲɪ zʲɪˈlʲonɨjɪ krʲɪstɐˈɫɨ | ɐbrɐˈzuɪt dvɐ ɪzɐˈmʲɛrɨ xlɐˈrʲid dʲɪxlɐrɐtʲɪtrɐɐˈmʲinkɐˈbalʲtə,,
744cca9a-bfe3-4cd4-93e5-e70c8db8aee9,Христианство мировая религия возникшая около года в Земле Израильскои вокруг жизни и учения Иисуса Христа описанных в Новом Завете развитая в проповедях Его апостолов и учении отцов Церкви. Христиане исповедуют что Иисус из Назарета есть Мессия Сын Божии и Спаситель человечества которыи будучи распят на кресте воскрес и вознесся на небо во плоти своеи крестнои жертвои искупив грехи человечества и открыв людям путь к спасению. Христиане не сомневаются в его историчности. В большинстве направлении христианства центральным является учение о Троице трех Лицах единого по существу Бога БогОтец БогСын. Христианство самая крупная авраамическая и мировая религия как по численности приверженцев которых около млрд так и по географическои распространенности в каждои стране мира есть хотя бы одна христианская община.,xrʲɪstʲɪˈanstvə mʲɪrɐˈvajə rʲɪˈlʲiɡʲɪjə vɐzˈnʲikʂəjə ɐˈkolʲə ɡɐˈdə v zʲɪˈmlʲɪ ɪzrɐˈilʲskəjɪ vɐˈkruɡ ˈʐɨzʲnʲɪ i ʊˈt͡ɕɛnʲɪjɪ ɪˈisusə xrʲɪˈstə ɐˈpʲisanɨx v nɐˈvəm zɐˈvʲɛtʲɪ rɐzvʲɪˈtəjə v prɐpɐˈvʲɛdʲɪx jɪˈvɐ ɐpɐˈstɐɫəf i ʊˈt͡ɕɛnʲɪɪ ɐtˈt͡sov ˈt͡sɛrkʲɪvʲɪ | xrʲɪstʲɪˈanʲɪ ɪspɐˈvʲɛdujʊt ʂtə ɪˈisus ɪz nɐzɐˈrʲɛtə jesʲtʲ mʲɪˈsʲijə sɨn ˈboʐɪjɪ i spɐˈsʲitʲɪlʲ t͡ɕɪɫɐˈvʲɛt͡ɕɪstvə kɐˈtorɨj ˈbudʲɪt͡ɕɪ rɐsˈpʲat nɐ ˈkrʲɛsʲtʲɪ vɐˈskrʲɛs i vɐzʲˈnʲesʲə nɐ nʲɪˈbo vɐ ˈpɫotʲɪ svɐˈjejɪ ˈkrʲɛsnəjɪ ʐʲɪrˈtvəjɪ ɪskʊˈpʲif ˈɡrʲɛxʲɪ t͡ɕɪɫɐˈvʲɛt͡ɕɪstvə i ɐtˈkrɨf ˈlʲudʲɪm ˈputʲ k spɐˈsʲɛnʲɪjʊ | xrʲɪstʲɪˈanʲɪ nʲɪ sɐˈmnʲɪvəjʊt͡sʲə v jɪˈvɐ ɪstɐˈrʲit͡ɕɪnəsʲtʲɪ | v bɐlʲˈʂɨnstvʲɪ nɐprɐˈvlʲɛnʲɪj xrʲɪstʲɪˈanstvə t͡sɨnˈtralʲnɨm jɪˈvlʲæɪt͡sʲə ʊˈt͡ɕɛnʲɪjɪ ə trɐˈit͡sʲɪ trʲɪx ˈlʲit͡səx jɪˈdʲinəvə pɐ sʊˈɕːɛstvʊ ˈboɡə bɐɡ ɐˈtʲɛt͡s bɐɡ sɨn | xrʲɪstʲɪˈanstvə ˈsaməjə ˈkrupnəjə ɐvrɐɐˈmʲit͡ɕɪskəjə i mʲɪrɐˈvajə rʲɪˈlʲiɡʲɪjə kak pɐ t͡ɕɪsˈlʲɪnːəsʲtʲɪ prʲɪvʲɪrˈʐɛnt͡səf kɐˈtorɨx ɐˈkolʲə mʲɪlʲɪˈard tɐk i pɐ ɡʲɪɐˈɡrafʲɪt͡ɕɪskəjɪ rɐsprɐˈstranʲɪnːəsʲtʲɪ v kɐʐˈdoj strɐˈnʲɪ ˈmʲirə jesʲtʲ xɐˈtʲæ bɨ ɐdˈnə xrʲɪstʲɪˈanskəjə ɐbˈɕːinə,,
b9779c8f-2d63-4270-bddc-c429f0da52c0,Сульфат алюминиякалия неорганическое соединение двоиная соль алюминия калия и сернои кислоты белые гигроскопичные кристаллы хорошо растворимые в воде. Образует кристаллогидрат алюмокалиевые квасцы. Совместная кристаллизация сульфатов калия и алюминия Обжиг минерала алунита с последующим выщелачиванием и перекристаллизациеи. Сульфат алюминиякалия белые гигроскопичные кристаллы хорошо растворимые в воде. Из водных растворов выделяется в виде кристаллогидрата .,sʊlʲˈfat ɐlʲʉˈmʲinʲɪjəkɐˈlʲɪjə nʲɪɐrɡɐˈnʲit͡ɕɪskəjɪ sɐɪˈdʲɪnʲɪnʲɪjɪ dvɐˈinəjə ˈsolʲ ɐlʲʉˈmʲinʲɪjə ˈkalʲɪjə i sʲɪrˈnoɪ̯ kʲɪsɫɐˈtɨ ˈbʲɛɫɨjɪ ɡʲɪɡrɐˈskopʲɪt͡ɕnɨjɪ krʲɪstɐˈɫɨ ˈxɐrɐʂɐ rɐstvɐˈrʲɪmɨjɪ v vɐˈdʲɪ | ɐbrɐˈzuɪt krʲɪstɐɫɐɡʲɪˈdrat ɐlʲʉmɐˈkalʲɪvɨjɪ ˈkvasʲɪ | sɐvˈmʲɛstnəjə krʲɪstɐlʲɪzɐˈt͡sɨjə sʊlʲˈfatəf ˈkalʲɪjə i ɐlʲʉˈmʲinʲɪjə ɐbˈʐɨk mʲɪnʲɪˈraɫə ɐɫʊˈnʲitə s pɐsˈlʲɛdʊjʉɕːɪm vɨɕːɪˈɫat͡ɕɪvənʲɪjɪm i pʲɪrʲɪkrʲɪstɐlʲɪzɐˈt͡sɨjɪj | sʊlʲˈfat ɐlʲʉˈmʲinʲɪjəkɐˈlʲɪjə ˈbʲɛɫɨjɪ ɡʲɪɡrɐˈskopʲɪt͡ɕnɨjɪ krʲɪstɐˈɫɨ ˈxɐrɐʂɐ rɐstvɐˈrʲɪmɨjɪ v vɐˈdʲɪ | ɪz ˈvodnɨx rɐstˈvorəf vɨdʲɪˈlʲæɪt͡sʲə v ˈvʲidʲɪ krʲɪstɐɫɐɡʲɪˈdratə,,
f25c8b8f-5461-47cd-ac71-584eaf9aa3e5,Олеум раствор серного ангидрида в сернои кислоте . Олеум представляет собои вязкую маслянистую бесцветную жидкость или легкоплавкие кристаллы которые однако могут приобретать самые различные оттенки вследствие наличия примесеи. При попадании на кожу человека вызывает тяжелые ожоги шипение и последующее кипение подобно маслу на раскаленнои сковороде разъедая кожу. На воздухе дымит реагирует с водои с выделением тепла. Концентрация серного ангидрида может варьироваться в очень широких пределах от единиц до десятков процентов.,ɐˈlʲɛʊm rɐstˈvor sʲɪrˈnəvə ɐnɡʲɪˈdrʲidə v sʲɪrˈnoɪ̯ kʲɪsɫɐˈtʲɪ | ɐˈlʲɛʊm prʲɪt͡stɐˈvlʲæɪt sɐˈboj ˈvʲaskʊjʊ mɐsˈlʲænʲɪstʊjʊ bʲɪst͡sˈvʲɛtnʊjʊ ˈʐɨtkəsʲtʲ ɪlʲɪ lʲɪxkɐˈpɫafkʲɪjɪ krʲɪstɐˈɫɨ kɐˈtorɨjɪ ɐdˈnakə mɐˈɡut prʲɪɐbrʲɪˈtatʲ ˈsamɨjɪ rɐzˈlʲit͡ɕnɨjɪ ɐtˈtʲɛnʲkʲɪ fsɫʲɪˈstvʲɪjɪ nɐˈlʲit͡ɕɪjɪ prʲɪˈmʲɪsʲɪj | prʲɪ pɐpɐˈdanʲɪɪ nɐ ˈkoʐʊ t͡ɕɪɫɐˈvʲɛkə vɨzɨˈvaɪt tʲɪʐɨˈlɨjɪ ɐˈʐbɨɡʲɪ ʂɨpʲɪˈnʲɪjɪ i pɐsˈlʲɛdʊjʉɕːɪjɪ kʲɪpʲɪˈnʲɪjɪ pɐˈdobnə mɐsˈɫu nɐ rɐsˈkalʲɪnːəjɪ skɐvɐˈrodʲɪ rɐzjɪˈdajə ˈkoʐʊ | nɐ ˈvozdʊxʲɪ dɨˈmʲɪt rʲɪɐˈɡʲirʊjɪt s vɐˈdoj s vɨdʲɪˈlʲɪnʲɪjɪm tʲɪˈpla | kənt͡sɨnˈtrat͡sɨjə sʲɪrˈnəvə ɐnɡʲɪˈdrʲidə mɐˈʐɛt vɐrʲɪˈrɐvət͡sʲə v ˈot͡ɕɪnʲ ʂɨrɐˈkʲɪx prʲɪˈdʲɛɫəx ɐt jɪˈdʲɪnʲɪt͡s dɐ dʲɪˈsʲɪtkəf prɐˈt͡sɛntəf,,
1c40dd61-0115-4069-8fe4-361ea874b881,Боразол химическое вещество с химическои формулои бесцветная жидкость. Молекула представляет собои шестичленное плоское кольцо в котором чередуются атомы бора и азота каждыи из них соединен с одним атомом водорода. Боразол не следует путать с борабензолом аналогом пиридина в котором атом азота заменен на бор. Молекула боразола изоэлектронна молекуле бензола и имеет аналогичное строение. Уменьшение межъядерного расстояния в боразоле связано с делокализациеи электронов.,bɐrɐˈzoɫ xʲɪˈmʲit͡ɕɪskəjɪ vʲɪˈɕːɛstvə s xʲɪˈmʲit͡ɕɪskəjɪ ˈformʊɫəj bʲɪst͡sˈvʲɛtnəjə ˈʐɨtkəsʲtʲ | mɐˈlʲɛkʊɫə prʲɪt͡stɐˈvlʲæɪt sɐˈboj ʂɨsʲtʲɪˈt͡ɕlʲɛnːəjə ˈpɫoskəjə ˈkolʲt͡sə v kɐˈtorəm t͡ɕɪrʲɪdʊˈjʉt͡sʲə ɐˈtomɨ ˈborə i ɐˈzotə ˈkaʐdɨj ɪz nʲɪx sɐɪˈdʲɪnʲɪn s ɐdˈnʲɪm ɐˈtoməm vɐˈdorədə | bɐrɐˈzoɫ nʲɪ sɫʲɪˈdujɪt pʊˈtatʲ s bɐrɐbʲɪnˈzoɫəm ɐˈnaɫəɡəm pʲɪrʲɪˈdʲinə v kɐˈtorəm ɐˈtom ɐˈzotə zɐˈmʲenʲɪn nɐ ˈbor | mɐˈlʲɛkʊɫə bɐrɐˈzoɫə ɪzɐɪlʲɪkˈtronnə mɐˈlʲɛkʊɫʲɪ bʲɪnˈzoɫə i ɪˈmʲɛjɪt ɐnɐˈlʲit͡ɕɪnəjɪ strɐˈjenʲɪjɪ | ʊmʲɪnʲˈʂɛnʲɪjɪ mʲɪʂjɪˈdrʲɪnəvə rɐsˈstɐnʲɪjə v bɐrɐˈzoɫʲɪ svʲɪˈzɐnə s dʲɪɫɐkɐlʲɪzɐˈt͡sɨjɪj ɪlʲɪkˈtronəf,,
4468bafd-9453-4b18-af96-d85412116e74,Сусальное золото листы золота которые обычно используются в декоративных целях. Они наклеиваются на поверхность создавая впечатление что предмет полностью сделан из золота. Благодаря химическои инертности золота такое покрытие очень надолго сохраняет эстетические своиства и защищают подлежащии слои. Первое упоминание о сусальном золоте относится к периоду правления Южнои и Севернои династии Китая. История производства золотых листов в раионе Лон Тан Нанкин насчитывает около лет.,sʊˈsalʲnəjɪ zɐˈɫotə lʲɪˈstɨ zɐˈɫotə kɐˈtorɨjɪ ɐˈbɨt͡ɕnə ɪspɐlʲˈzuɪt͡sʲə v dʲɪkɐrɐˈtʲivnɨx t͡sʲɪˈlʲæx | ɐˈnʲɪ nɐˈklʲejɪvəjʊt͡sʲə nɐ pɐˈvʲɛrxnəsʲtʲ sɐzdɐˈvajə vpʲɪt͡ɕɐˈtlʲɛnʲɪjɪ ʂtə prʲɪˈmʲɛt pɐɫˈnosʲtʲjʊ sʲɪdʲɪˈlʲɛn ɪz zɐˈɫotə | bɫɐɡɐdɐˈrʲə xʲɪˈmʲit͡ɕɪskəjɪ ɪnʲɪrˈtʲɪvnəsʲtʲɪ zɐˈɫotə ˈtakəjɪ pɐˈkrɨtʲɪjɪ ˈot͡ɕɪnʲ nɐˈdoɫɡə sɐxrɐˈnʲæɪt ɪsʲtʲɪˈtʲit͡ɕɪskʲɪjɪ ˈsvojstvə i zɐˈɕːɪɕːajʊt pɐdlʲɪˈʐaɕːɪjɪ sɫɐˈɪ | ˈpʲɛrvəjɪ ʊpɐmʲɪˈnanʲɪjɪ ə sʊˈsalʲnəm zɐˈɫotʲɪ ɐtnɐˈsʲɪt͡sʲə k pʲɪrʲɪˈodʊ prɐˈvlʲɛnʲɪjɪ ˈjuʐnəjɪ i sʲɪˈvʲɛrnəjɪ dʲɪnɐˈstʲɪɪ kʲɪˈtajə | ɪstɐˈrʲɪjə prɐɪzˈvot͡stvə zɐˈɫotɨx lʲɪˈstof v rɐˈjɵnʲɪ ɫon tɐn nɐnʲˈkʲɪn nɐˈɕːitɨvəjɪt ɐˈkolʲə lʲɪt,,
cf6b92f4-9503-4930-938d-38b2da98a2b3,Русскии язык. Русскии является также самым распространенным славянским языком и самым распространенным языком в Европе географически и по числу носителеи языка как родного. Русскии язык государственныи язык Россиискои Федерации один из двух государственных языков Белоруссии один из официальных языков Казахстана Кыргызстана и некоторых других стран основнои язык международного общения в Центральнои Евразии в Восточнои Европе в странах бывшего Советского Союза один из шести рабочих языков ООН ЮНЕСКО и других международных организации. Согласно Конституции России русскии язык является языком государствообразующего народа России. Число владеющих русским языком в России составляет млн человек.,ˈruskʲɪj jɪˈzɨk | ˈruskʲɪj jɪˈvlʲæɪt͡sʲə ˈtakʐɨ ˈsamɨm rɐsprɐˈstranʲɪnːɨm slɐˈvʲanskʲɪm jɪˈzɨkəm i ˈsamɨm rɐsprɐˈstranʲɪnːɨm jɪˈzɨkəm v jɪˈvropʲɪ ɡʲɪɐˈɡrafʲɪt͡ɕɪskʲɪ i pɐ ˈt͡ɕɪsɫʊ nɐˈsʲitʲɪlʲɪjɪ jɪˈzɨkə kak rɐdˈnovə | ˈruskʲɪj jɪˈzɨk ɡəsʊˈdarstvʲɪnːɨj jɪˈzɨk rɐˈsʲijskəjɪ fʲɪdʲɪˈrat͡sɨɪ ɐˈdʲɪn ɪz dvʊx ɡəsʊˈdarstvʲɪnːɨx jɪˈzɨkəf bʲɪɫɐˈrusʲɪɪ ɐˈdʲɪn ɪz ɐfʲɪt͡sɨˈalʲnɨx jɪˈzɨkəf kɐzɐxˈstɐnə kɨrɡɨzˈstɐnə i nʲɪˈkɐtɨrɨx ˈdruɡʲɪx strɐn ɐsˈnovnəj jɪˈzɨk mʲɪʐdʊnɐˈrodnəvə ɐbˈɕːɛnʲɪjɪ v t͡sɨnˈtralʲnəjɪ jɪvrɐˈzʲɪɪ v vɐˈstoʂnəjɪ jɪˈvropʲɪ v ˈstrɐnəx ˈbɨvʂɨvə sɐˈvʲɛtskəvə sɐˈjuzə ɐˈdʲɪn ɪz ʂɛˈstʲɪ ˈrabɐt͡ɕɪx jɪˈzɨkəf ɐˈon jʉnʲɪˈsko i ˈdruɡʲɪx mʲɪʐdʊnɐˈrodnɨx ɐrɡɐnʲɪzɐˈt͡sɨɪ | sɐˈɡɫasnə kənstʲɪˈtut͡sɨɪ rɐˈsʲɪɪ ˈruskʲɪj jɪˈzɨk jɪˈvlʲæɪt͡sʲə jɪˈzɨkəm ɡəsʊdɐrstvɐɐbrɐˈzujʉɕːɪvə ˈnarədə rɐˈsʲɪɪ | ˈt͡ɕɪsɫə vɫɐˈdʲɛjʉɕːɪx ˈruskʲɪm jɪˈzɨkəm v rɐˈsʲɪɪ sɐˈstavlʲæɪt mʲɪˈlʲɪən t͡ɕɪɫɐˈvʲɛk,,
d24118ab-7522-4281-86d2-0f704f9dce29,Хлорид хлоропентаамминкобальта неорганическое соединение комплексныи аммин соли металла кобальта и солянои кислоты с формулои красные кристаллы слабо растворяется в воде. Реакция оксалата аквапентаамминкобальта и солянои кислоты Реакция акватированного хлорида кобальта с аммиаком хлоридом аммония и кислородом воздуха Реакциеи хлорида хлоропентаамминкобальта Хлорид хлоропентаамминкобальта образует красные кристаллы ромбическои сингонии пространственная группа параметры ячеики нм нм нм . Слабо растворяется в воде не растворяется в разбавленнои солянои кислоте. Руководство по неорганическому синтезу В ти т. Ред.,xlɐˈrʲit xlɐrɐpʲɪntɐɐˈmʲinkɐˈbalʲtə nʲɪɐrɡɐˈnʲit͡ɕɪskəjɪ sɐɪˈdʲɪnʲɪnʲɪjɪ kɐmˈplʲɛksnɨj ɐˈmʲin ˈsolʲɪ mʲɪˈtaɫə kɐˈbalʲtə i sɐˈlʲænəjɪ kʲɪsɫɐˈtɨ s ˈformʊɫəj ˈkrasnɨjɪ krʲɪstɐˈɫɨ ˈslabə rɐstvɐˈrʲæɪt͡sʲə v vɐˈdʲɪ | rʲɪˈakt͡sɨjə ɐksɐˈɫatə ɐkvɐpʲɪntɐɐˈmʲinkɐˈbalʲtə i sɐˈlʲænəjɪ kʲɪsɫɐˈtɨ | rʲɪˈakt͡sɨjə ɐkvɐˈtʲirɐvɐnːəvə xlɐˈrʲidə kɐˈbalʲtə s ɐmʲɪˈakəm xlɐˈrʲidəm ɐmˈmonʲɪjə i kʲɪsɫɐˈrodəm ˈvozdʊxə | rʲɪˈakt͡sɨjɪ xlɐˈrʲidə xlɐrɐpʲɪntɐɐˈmʲinkɐˈbalʲtə | xlɐˈrʲit xlɐrɐpʲɪntɐɐˈmʲinkɐˈbalʲtə ɐbrɐˈzuɪt ˈkrasnɨjɪ krʲɪstɐˈɫɨ rɐmˈbʲit͡ɕɪskəjɪ sʲɪnɡɐˈnʲɪɪ prɐˈstranstvʲɪnːəjə ˈɡrupə pɐrɐˈmʲɛtrɨ jɪˈt͡ɕɛjkʲɪ nɐnɐˈmʲɛtrɨ nɐnɐˈmʲɛtrɨ nɐnɐˈmʲɛtrɨ | ˈslabə rɐstvɐˈrʲæɪt͡sʲə v vɐˈdʲɪ nʲɪ rɐstvɐˈrʲæɪt͡sʲə v rɐzˈbɐvlʲɪnːəjɪ sɐˈlʲænəjɪ kʲɪsɫɐˈtʲɪ | rʊkɐˈvot͡stvə pɐ nʲɪɐrɡɐˈnʲit͡ɕɪskəmʊ sʲɪnˈtɛzʊ v tʲɪ tɐmɐx rʲɪt,,
c6027ed8-9aa5-4c5c-9c21-cc503799e353,Преципитат Преципитат образование твердои фазы в растворе в результате химическои реакции Преципитат концентрированное фосфорное удобрение состава Преципитат Преципитат Преципитат кормовои Преципитация,prʲɪt͡sɨpʲɪˈtat | prʲɪt͡sɨpʲɪˈtat ɐbrɐzɐˈvanʲɪjɪ ˈtvʲɛrdəjɪ ˈfazɨ v rɐstˈvorʲɪ v rʲɪzʊlʲˈtatʲɪ xʲɪˈmʲit͡ɕɪskəjɪ rʲɪˈakt͡sɨɪ | prʲɪt͡sɨpʲɪˈtat kənt͡sɨntrʲɪˈrɐvənːəjɪ fɐsˈfornəjɪ ʊdɐˈbrʲɛnʲɪjɪ sɐˈstavə | prʲɪt͡sɨpʲɪˈtat | prʲɪt͡sɨpʲɪˈtat | prʲɪt͡sɨpʲɪˈtat kɐrˈmovəj | prʲɪt͡sɨpʲɪˈtat͡sɨjə,,
47e33c25-4926-4618-b643-4d396e6a29d1,Метод Эшка метод определения серы в горючих ископаемых с использованием смеси Эшка. Для определения содержания серы в угле навеску угля сжигают при температуре С со смесью Эшка. При этом образуются растворимые сульфаты магния и натрия. Их растворяют в горячеи воде и затем добавляют хлорид бария. По количеству осадка .,mʲɪˈtot ˈɛʂkə mʲɪˈtot ɐprʲɪdʲɪˈlʲɛnʲɪjɪ sʲɪˈrɨ v ɡɐrʲɪˈt͡ɕɪx ɪskɐˈpajɛmɨx s ɪspɐlʲˈzɐvanʲɪjɪm ˈsmʲɛsʲɪ ˈɛʂkə | dlʲɪ ɐprʲɪdʲɪˈlʲɛnʲɪjɪ sɐdʲɪrˈʐanʲɪjɪ sʲɪˈrɨ v ˈuɡlʲɪ nɐˈvʲɛskʊ ˈuɡlʲɪ sʐɨˈɡajʊt prʲɪ tʲɪmʲɪpʲɪrɐˈturʲɪ s sɐ ˈsmʲɛsʲjʊ ˈɛʂkə | prʲɪ ˈɛtəm ɐbrɐˈzujʊt͡sʲə rɐstvɐˈrʲɪmɨjɪ sʊlʲˈfatɨ mɐɡˈnʲɪjə i ˈnatrʲɪjə | ɪx rɐstvɐˈrʲæjʊt v ɡɐˈrʲat͡ɕɪjɪ vɐˈdʲɪ i zɐˈtʲɛm dɐˈbɐvlʲɪjʊt xlɐˈrʲid ˈbarʲɪjə | pɐ kɐˈlʲit͡ɕɪstvʊ ɐˈsadkə,,
979c2466-282b-46d7-a8e3-c1efb88fb6ac,Силикагель при . Применяется как твердыи гидрофильныи сорбент. Получается при подкислении водных растворов силикатов щелочных металлов с последующеи промывкои от соли щелочного металла и высушиванием образовавшегося геля например Обезвоживанием концентрированных золеи коллоидного кремнезема Гидролизом соединении кремния например тетрахлорида кремния или разложением сложных эфиров ортокремниевои кислоты. При изготовлении некоторых марок силикагеля в него добавляют в небольшом количестве цветовые индикаторы влажности вещества изменяющие свои цвет при изменении степени гидратации. Обычно в качестве такого вещества используют соли двухвалентного кобальта например хлорид кобальта.,sʲɪlʲɪˈkaɡʲɪlʲ prʲɪ | prʲɪmʲɪˈnʲæɪt͡sʲə kak ˈtvʲɛrdɨj ɡʲɪdrɐˈfʲilʲnɨj sɐrˈbʲɛnt | pɐˈɫut͡ɕæɪt͡sʲə prʲɪ pɐtkʲɪˈslʲɛnʲɪɪ ˈvodnɨx rɐstˈvorəf sʲɪlʲɪˈkatəf ˈɕːɛɫət͡ɕnɨx mʲɪˈtaɫəf s pɐsˈlʲɛdʊjʉɕːɪj prɐˈmɨfkəj ɐt ˈsolʲɪ ˈɕːɛɫət͡ɕnəvə mʲɪˈtaɫə i vɨsʊˈʂɨvənʲɪjɪm ɐbrɐzɐˈvafʂɨvəsʲə ˈɡʲɛlʲə nɐˈprʲɪmʲɪr ɐbʲɪzvɐˈʐɨvənʲɪjɪm kənt͡sɨntrʲɪˈrɐvɐnːɨx zɐˈlʲɛj kɐˈɫoɪdnəvə krʲɪmˈnʲɛzʲɪmə | ɡʲɪˈdrolʲɪzəm sɐɪˈdʲɪnʲɪnʲɪjɪ krʲɪmˈnʲɪjə nɐˈprʲɪmʲɪr tʲɪtrɐxɫɐˈrʲidə krʲɪmˈnʲɪjə ɪlʲɪ rɐzˈɫoʐɛnʲɪjɪm ˈsloʐnɨx ɪˈfʲirəf ɐrtɐkrʲɪmˈnʲɛvəjɪ kʲɪsɫɐˈtɨ | prʲɪ ɪzɡɐˈtɐvlʲɛnʲɪɪ nʲɪˈkɐtɨrɨx ˈmarkəf sʲɪlʲɪˈkaɡʲɪlʲɪ v nʲɪˈvɐ dɐˈbɐvlʲɪjʊt v nʲɪˈbɐlʲʂəm kɐˈlʲit͡ɕɪstvʲɪ t͡svʲɪtɐˈvɨjɪ ɪnˈdʲikɐtɨrɨ vɫɐʐˈnəsʲtʲɪ vʲɪˈɕːɛstvə ɪzmʲɪˈnʲæjʉɕːɪjɪ svɐˈjɪ t͡svʲɛt prʲɪ ɪzmʲɪˈnʲɛnʲɪɪ stʲɪˈpʲɛnʲɪ ɡʲɪdrɐˈt͡sɨɪ | ɐˈbɨt͡ɕnə v ˈkɐt͡ɕɪstvʲɪ ˈtakəvə vʲɪˈɕːɛstvə ɪspɐlʲˈzuɪt ˈsolʲɪ dvʊxˈvalʲɪntnəvə kɐˈbalʲtə nɐˈprʲɪmʲɪr xlɐˈrʲit kɐˈbalʲtə,,
